Income,Living_Standards,Homeownership_Status,Location,Work_Experience,Type_of_Housing,Number_of_Dependents,Household_Size,Age,Employment_Status
67216,Low,Rent,Urban,17,Single-family home,3,2,68,Self-employed
70884,Medium,Own,Urban,24,Single-family home,4,3,26,Part-time
70046,Medium,Rent,Suburban,33,Single-family home,5,2,18,Full-time
68630,Low,Rent,Suburban,17,Apartment,5,6,59,Full-time
67042,Low,Own,Rural,48,Apartment,3,5,36,Part-time
69308,Low,Rent,Suburban,0,Single-family home,3,7,50,Full-time
68942,Low,Rent,Urban,27,Apartment,2,7,51,Full-time
69518,Low,Own,Urban,3,Townhouse,4,2,33,Full-time
66764,Low,Own,Urban,20,Apartment,4,4,61,Full-time
73638,Medium,Own,Urban,5,Single-family home,0,6,57,Full-time
69756,Low,Own,Suburban,20,Apartment,4,5,35,Self-employed
215244,High,Rent,Urban,36,Apartment,2,4,51,Full-time
299936,High,Own,Rural,29,Single-family home,3,5,42,Full-time
73928,Medium,Own,Urban,19,Single-family home,0,6,62,Part-time
33827,Low,Own,Urban,40,Apartment,3,6,23,Full-time
69354,Low,Own,Urban,31,Townhouse,4,2,38,Part-time
75230,Medium,Own,Urban,30,Single-family home,1,1,23,Part-time
33528,Low,Own,Suburban,35,Single-family home,3,3,49,Full-time
68884,Low,Rent,Rural,24,Townhouse,5,5,58,Full-time
67412,Low,Rent,Urban,4,Townhouse,4,1,65,Part-time
184984,High,Rent,Suburban,7,Single-family home,5,1,60,Full-time
66228,Low,Rent,Urban,16,Single-family home,2,2,56,Self-employed
1167814,High,Rent,Rural,14,Single-family home,5,5,48,Self-employed
72408,Medium,Own,Urban,19,Single-family home,4,7,59,Part-time
7628248,High,Rent,Urban,44,Single-family home,0,1,27,Full-time
105044,Medium,Rent,Urban,46,Single-family home,5,3,47,Full-time
37056,Low,Rent,Urban,28,Apartment,1,4,69,Full-time
4798515,High,Rent,Urban,35,Single-family home,1,7,35,Full-time
3714714,High,Rent,Urban,49,Apartment,1,2,41,Self-employed
48871,Low,Own,Urban,50,Single-family home,5,6,69,Full-time
71086,Medium,Own,Urban,27,Single-family home,2,2,26,Full-time
71996,Medium,Own,Suburban,7,Single-family home,1,7,48,Self-employed
5757668,High,Own,Suburban,13,Apartment,3,2,32,Full-time
1868199,High,Rent,Suburban,32,Single-family home,2,3,21,Full-time
97350,Medium,Own,Urban,33,Townhouse,4,6,57,Self-employed
67632,Low,Own,Urban,28,Apartment,0,2,26,Full-time
49613,Low,Rent,Urban,21,Single-family home,2,3,62,Part-time
5324677,High,Own,Urban,2,Apartment,0,6,26,Full-time
73514,Medium,Rent,Urban,47,Single-family home,2,1,43,Part-time
72468,Medium,Own,Urban,22,Apartment,4,5,21,Full-time
333298,High,Own,Urban,2,Townhouse,0,1,34,Part-time
1958052,High,Own,Urban,5,Apartment,2,5,33,Full-time
67614,Low,Own,Urban,39,Apartment,0,7,32,Full-time
3732150,High,Own,Rural,22,Townhouse,1,2,52,Part-time
70754,Medium,Own,Rural,11,Townhouse,1,1,69,Full-time
133733,Medium,Rent,Urban,4,Apartment,5,3,22,Self-employed
2476747,High,Own,Urban,4,Single-family home,1,7,22,Part-time
66996,Low,Own,Rural,2,Single-family home,3,2,37,Part-time
911493,High,Rent,Rural,3,Townhouse,1,1,32,Full-time
66850,Low,Rent,Suburban,23,Single-family home,1,1,35,Self-employed
73564,Medium,Own,Urban,4,Single-family home,4,3,64,Part-time
401700,High,Rent,Urban,30,Single-family home,0,3,19,Full-time
71586,Medium,Own,Urban,34,Single-family home,0,1,46,Self-employed
72550,Medium,Own,Suburban,41,Single-family home,1,6,30,Part-time
1170779,High,Rent,Suburban,18,Apartment,0,3,21,Full-time
201630,High,Rent,Urban,7,Townhouse,2,7,59,Full-time
320354,High,Rent,Urban,27,Apartment,5,4,62,Self-employed
222576,High,Own,Urban,37,Townhouse,1,6,27,Full-time
2304474,High,Own,Suburban,22,Apartment,5,6,48,Part-time
68486,Low,Rent,Suburban,6,Townhouse,1,7,58,Full-time
226453,High,Rent,Urban,37,Single-family home,3,4,25,Part-time
53748,Low,Rent,Urban,12,Townhouse,5,3,20,Full-time
68012,Low,Own,Urban,44,Townhouse,2,1,65,Full-time
71978,Medium,Own,Suburban,20,Single-family home,1,3,63,Part-time
70802,Medium,Rent,Suburban,36,Single-family home,1,7,26,Self-employed
4020384,High,Rent,Urban,5,Apartment,0,3,47,Part-time
67458,Low,Rent,Urban,9,Apartment,1,5,70,Full-time
70074,Medium,Own,Urban,26,Single-family home,5,4,28,Full-time
5031158,High,Rent,Urban,25,Apartment,5,2,52,Full-time
69926,Low,Own,Urban,41,Single-family home,1,2,54,Part-time
64952,Low,Own,Urban,27,Single-family home,1,2,59,Part-time
206916,High,Rent,Suburban,15,Apartment,1,7,30,Part-time
4384047,High,Own,Suburban,49,Single-family home,3,3,53,Part-time
72736,Medium,Own,Urban,27,Townhouse,2,2,30,Full-time
506664,High,Rent,Urban,2,Apartment,5,5,29,Part-time
74262,Medium,Own,Urban,0,Townhouse,3,3,54,Full-time
2548786,High,Rent,Suburban,2,Apartment,0,1,27,Full-time
530179,High,Own,Suburban,29,Apartment,4,1,26,Full-time
72828,Medium,Own,Urban,18,Townhouse,1,3,69,Part-time
74406,Medium,Own,Urban,32,Single-family home,5,6,24,Full-time
75046,Medium,Own,Urban,7,Apartment,0,4,19,Full-time
71464,Medium,Rent,Urban,18,Apartment,5,4,40,Full-time
68834,Low,Rent,Urban,35,Townhouse,4,1,56,Full-time
68464,Low,Own,Urban,47,Townhouse,1,2,57,Part-time
70118,Medium,Own,Urban,36,Single-family home,5,7,56,Part-time
3564037,High,Own,Urban,4,Townhouse,1,5,38,Part-time
92363,Medium,Own,Suburban,33,Apartment,4,3,40,Part-time
752280,High,Rent,Urban,37,Apartment,3,7,46,Full-time
65404,Low,Own,Rural,26,Townhouse,4,5,31,Part-time
66070,Low,Rent,Urban,38,Single-family home,4,5,43,Self-employed
100825,Medium,Rent,Urban,46,Apartment,5,6,68,Full-time
75100,Medium,Rent,Urban,41,Single-family home,2,5,22,Full-time
5367499,High,Rent,Urban,41,Single-family home,1,3,48,Full-time
71976,Medium,Own,Urban,50,Apartment,5,2,42,Part-time
66856,Low,Own,Urban,23,Single-family home,1,7,48,Part-time
1156598,High,Rent,Urban,47,Apartment,3,6,67,Self-employed
50429,Low,Rent,Suburban,30,Apartment,3,3,37,Part-time
68366,Low,Own,Urban,21,Apartment,2,6,61,Full-time
1940791,High,Own,Urban,22,Single-family home,2,1,34,Part-time
73108,Medium,Rent,Rural,40,Single-family home,2,7,62,Self-employed
4625431,High,Own,Suburban,23,Single-family home,3,7,19,Part-time
380264,High,Own,Urban,39,Apartment,4,2,42,Full-time
75212,Medium,Own,Urban,31,Apartment,5,1,30,Full-time
69930,Low,Own,Urban,50,Apartment,1,5,56,Full-time
65242,Low,Rent,Urban,32,Single-family home,1,2,45,Self-employed
1746975,High,Own,Urban,27,Single-family home,5,5,59,Part-time
6771412,High,Rent,Urban,16,Single-family home,0,1,23,Self-employed
71748,Medium,Rent,Suburban,25,Apartment,3,6,20,Full-time
72686,Medium,Own,Urban,17,Apartment,3,3,52,Self-employed
940695,High,Rent,Urban,14,Single-family home,2,6,35,Full-time
590011,High,Rent,Urban,37,Apartment,5,6,28,Full-time
1299629,High,Rent,Urban,21,Apartment,0,2,37,Full-time
67094,Low,Own,Urban,48,Apartment,0,5,22,Full-time
65190,Low,Own,Urban,17,Single-family home,3,7,36,Self-employed
74060,Medium,Own,Urban,20,Single-family home,2,4,39,Full-time
69182,Low,Own,Rural,18,Single-family home,1,5,36,Full-time
703885,High,Own,Urban,1,Apartment,2,1,64,Self-employed
67340,Low,Own,Urban,29,Apartment,1,1,33,Part-time
7711419,High,Rent,Rural,24,Single-family home,3,7,41,Full-time
102199,Medium,Rent,Rural,25,Apartment,2,6,58,Full-time
69226,Low,Own,Urban,38,Apartment,0,6,21,Part-time
65576,Low,Own,Rural,16,Single-family home,5,3,32,Full-time
72500,Medium,Own,Urban,46,Single-family home,4,2,42,Full-time
8924221,High,Own,Urban,15,Apartment,0,7,61,Full-time
70720,Medium,Own,Urban,26,Single-family home,5,4,52,Part-time
128770,Medium,Rent,Urban,48,Single-family home,1,1,31,Part-time
67800,Low,Own,Urban,2,Apartment,3,2,66,Self-employed
305907,High,Rent,Urban,41,Apartment,2,4,36,Part-time
65008,Low,Own,Suburban,37,Apartment,3,7,55,Part-time
3414850,High,Own,Urban,28,Apartment,3,7,53,Part-time
1270467,High,Own,Urban,1,Single-family home,1,7,24,Part-time
72390,Medium,Own,Urban,42,Townhouse,3,3,47,Part-time
75054,Medium,Own,Rural,39,Single-family home,2,2,36,Self-employed
68240,Low,Rent,Suburban,13,Townhouse,0,5,66,Part-time
175180,High,Rent,Urban,11,Apartment,3,6,42,Part-time
64928,Low,Own,Suburban,23,Townhouse,2,6,33,Part-time
71576,Medium,Own,Suburban,27,Single-family home,2,7,64,Full-time
68700,Low,Own,Rural,38,Apartment,1,4,57,Part-time
1698479,High,Own,Urban,17,Townhouse,3,5,68,Self-employed
562413,High,Rent,Urban,24,Single-family home,1,7,25,Full-time
72942,Medium,Own,Urban,36,Apartment,0,6,35,Part-time
68522,Low,Own,Rural,5,Single-family home,0,5,45,Full-time
189252,High,Own,Rural,44,Single-family home,5,6,33,Part-time
139820,Medium,Rent,Suburban,29,Apartment,2,4,69,Part-time
358440,High,Rent,Urban,30,Single-family home,3,5,36,Part-time
3651411,High,Own,Urban,33,Apartment,5,4,59,Full-time
74732,Medium,Own,Urban,18,Single-family home,2,5,34,Self-employed
68810,Low,Rent,Urban,27,Apartment,3,3,62,Full-time
68144,Low,Own,Urban,7,Single-family home,1,3,30,Part-time
70564,Medium,Own,Urban,10,Townhouse,0,7,24,Part-time
231947,High,Own,Rural,15,Single-family home,5,2,44,Part-time
91266,Medium,Rent,Urban,25,Townhouse,5,5,27,Full-time
75000,Medium,Own,Rural,0,Apartment,0,3,51,Part-time
5019420,High,Own,Suburban,30,Apartment,1,3,53,Part-time
251169,High,Rent,Urban,26,Single-family home,4,7,42,Full-time
74770,Medium,Rent,Urban,47,Single-family home,4,3,23,Full-time
76040,Medium,Rent,Rural,43,Apartment,4,1,41,Full-time
49835,Low,Own,Suburban,48,Apartment,3,5,35,Self-employed
375705,High,Own,Urban,8,Apartment,5,2,40,Part-time
1640630,High,Rent,Urban,25,Single-family home,1,3,23,Part-time
74042,Medium,Rent,Urban,5,Apartment,3,4,46,Self-employed
7260346,High,Own,Urban,6,Apartment,3,1,42,Full-time
69484,Low,Rent,Urban,12,Single-family home,1,5,34,Part-time
70766,Medium,Own,Suburban,48,Apartment,3,6,63,Part-time
72806,Medium,Own,Urban,9,Townhouse,5,7,41,Self-employed
97736,Medium,Own,Urban,42,Single-family home,1,2,28,Full-time
70862,Medium,Rent,Rural,45,Single-family home,4,3,43,Full-time
3140559,High,Rent,Urban,48,Single-family home,4,4,68,Full-time
70786,Medium,Own,Suburban,30,Apartment,3,1,51,Full-time
1701415,High,Rent,Urban,47,Apartment,0,4,45,Part-time
544437,High,Own,Urban,36,Single-family home,1,4,20,Full-time
4030049,High,Rent,Urban,17,Townhouse,2,1,28,Full-time
73150,Medium,Rent,Urban,10,Apartment,2,4,55,Self-employed
69946,Low,Rent,Rural,9,Single-family home,3,3,31,Self-employed
69180,Low,Own,Rural,27,Townhouse,0,7,68,Full-time
70102,Medium,Own,Suburban,20,Single-family home,1,1,43,Part-time
66896,Low,Own,Urban,24,Single-family home,4,5,65,Self-employed
68240,Low,Own,Suburban,5,Single-family home,3,1,38,Full-time
68316,Low,Own,Urban,41,Apartment,1,6,56,Full-time
45256,Low,Rent,Urban,10,Apartment,1,2,47,Full-time
72644,Medium,Own,Urban,32,Apartment,1,6,25,Full-time
206352,High,Rent,Urban,4,Townhouse,0,6,68,Part-time
70964,Medium,Own,Urban,33,Apartment,1,7,37,Full-time
65448,Low,Own,Urban,31,Single-family home,0,3,65,Part-time
605333,High,Rent,Urban,42,Apartment,0,5,49,Part-time
67064,Low,Own,Urban,45,Single-family home,5,7,39,Full-time
65270,Low,Own,Urban,23,Apartment,1,7,24,Full-time
5886328,High,Own,Suburban,12,Single-family home,5,7,26,Full-time
54206,Low,Own,Urban,42,Apartment,4,6,62,Self-employed
59136,Low,Rent,Urban,5,Apartment,5,3,18,Self-employed
503864,High,Own,Suburban,33,Apartment,5,3,46,Full-time
68826,Low,Rent,Urban,50,Single-family home,1,1,25,Full-time
47788,Low,Own,Urban,24,Single-family home,4,6,21,Part-time
72570,Medium,Own,Suburban,40,Single-family home,3,5,52,Full-time
75332,Medium,Own,Urban,22,Single-family home,2,1,20,Part-time
74466,Medium,Own,Suburban,49,Single-family home,3,2,62,Part-time
67518,Low,Own,Urban,45,Apartment,0,2,57,Part-time
67976,Low,Own,Urban,12,Apartment,3,2,24,Full-time
234516,High,Rent,Urban,27,Apartment,2,1,44,Self-employed
74352,Medium,Own,Urban,43,Townhouse,2,1,18,Full-time
70828,Medium,Own,Urban,43,Apartment,4,2,44,Full-time
70332,Medium,Rent,Urban,12,Single-family home,3,1,33,Full-time
71972,Medium,Own,Urban,6,Single-family home,0,4,55,Self-employed
1115710,High,Rent,Suburban,47,Single-family home,5,4,24,Full-time
73624,Medium,Own,Suburban,16,Single-family home,5,4,61,Self-employed
395367,High,Rent,Suburban,8,Townhouse,0,3,40,Full-time
3943027,High,Own,Urban,13,Apartment,4,5,58,Full-time
811885,High,Own,Urban,29,Apartment,5,6,28,Part-time
67898,Low,Own,Urban,40,Apartment,4,5,59,Self-employed
66512,Low,Own,Urban,37,Single-family home,5,5,70,Part-time
9603425,High,Own,Suburban,29,Apartment,5,2,50,Full-time
563449,High,Rent,Urban,32,Single-family home,3,7,67,Self-employed
5564552,High,Rent,Rural,24,Townhouse,4,4,53,Full-time
67922,Low,Own,Suburban,30,Apartment,2,6,54,Full-time
66994,Low,Own,Suburban,22,Apartment,0,4,58,Full-time
69040,Low,Own,Urban,26,Apartment,5,1,34,Full-time
65464,Low,Own,Suburban,32,Apartment,2,3,52,Part-time
72390,Medium,Rent,Rural,50,Townhouse,1,3,65,Part-time
68386,Low,Own,Suburban,46,Single-family home,2,4,22,Self-employed
184302,High,Rent,Urban,48,Single-family home,0,1,65,Part-time
72346,Medium,Own,Urban,19,Apartment,1,4,49,Full-time
59250,Low,Rent,Urban,27,Apartment,3,2,20,Part-time
74378,Medium,Rent,Rural,7,Apartment,1,7,69,Full-time
73264,Medium,Own,Rural,21,Single-family home,4,2,64,Part-time
47314,Low,Own,Urban,34,Single-family home,0,5,52,Full-time
445146,High,Rent,Suburban,30,Single-family home,4,6,69,Full-time
2712402,High,Own,Rural,43,Apartment,2,6,31,Part-time
71150,Medium,Own,Urban,23,Single-family home,3,6,65,Part-time
69548,Low,Own,Urban,14,Apartment,0,7,48,Full-time
65170,Low,Own,Urban,49,Apartment,3,5,48,Part-time
68572,Low,Rent,Suburban,44,Townhouse,5,4,34,Self-employed
67062,Low,Rent,Urban,30,Townhouse,0,7,41,Full-time
72020,Medium,Rent,Suburban,4,Single-family home,4,7,69,Part-time
73514,Medium,Own,Urban,21,Townhouse,2,5,40,Full-time
69414,Low,Own,Urban,16,Single-family home,1,7,35,Part-time
51020,Low,Rent,Urban,27,Apartment,3,4,67,Part-time
68944,Low,Own,Urban,2,Townhouse,0,3,31,Full-time
74654,Medium,Own,Urban,18,Apartment,0,2,67,Full-time
67898,Low,Own,Urban,37,Townhouse,5,7,32,Part-time
65050,Low,Rent,Urban,26,Single-family home,3,1,32,Self-employed
70776,Medium,Rent,Urban,16,Apartment,1,1,23,Full-time
69992,Low,Own,Urban,31,Apartment,2,3,44,Full-time
347398,High,Own,Urban,36,Single-family home,0,7,32,Self-employed
71058,Medium,Rent,Urban,20,Single-family home,0,6,67,Full-time
37497,Low,Own,Urban,36,Single-family home,3,7,53,Full-time
74104,Medium,Own,Suburban,50,Single-family home,3,4,25,Full-time
1350326,High,Rent,Urban,10,Single-family home,0,6,32,Full-time
67310,Low,Own,Urban,0,Apartment,0,2,20,Part-time
52744,Low,Own,Rural,29,Single-family home,5,4,64,Part-time
71028,Medium,Own,Suburban,25,Townhouse,0,4,30,Full-time
65660,Low,Own,Urban,44,Apartment,4,3,58,Full-time
65724,Low,Own,Urban,48,Single-family home,0,3,51,Full-time
3344838,High,Own,Suburban,42,Apartment,2,5,41,Part-time
66618,Low,Rent,Suburban,49,Apartment,2,3,57,Self-employed
97570,Medium,Rent,Urban,35,Single-family home,5,5,49,Part-time
71478,Medium,Rent,Urban,25,Single-family home,1,6,49,Full-time
1013122,High,Rent,Urban,41,Apartment,3,6,47,Full-time
136524,Medium,Rent,Urban,26,Apartment,1,7,69,Full-time
70368,Medium,Rent,Rural,25,Single-family home,0,1,66,Self-employed
74610,Medium,Own,Urban,42,Apartment,3,5,30,Full-time
205486,High,Rent,Urban,17,Apartment,0,5,18,Self-employed
143978,Medium,Rent,Rural,32,Apartment,3,6,51,Full-time
69302,Low,Rent,Urban,35,Townhouse,5,1,32,Full-time
69684,Low,Own,Urban,36,Single-family home,4,2,61,Self-employed
72310,Medium,Own,Urban,33,Single-family home,4,4,31,Full-time
71830,Medium,Own,Urban,25,Single-family home,4,6,46,Full-time
107148,Medium,Own,Suburban,21,Apartment,5,4,51,Full-time
65358,Low,Own,Urban,23,Apartment,1,3,35,Full-time
713811,High,Rent,Urban,11,Single-family home,3,3,24,Part-time
66796,Low,Rent,Urban,10,Single-family home,1,2,46,Self-employed
66342,Low,Own,Suburban,20,Single-family home,3,7,48,Part-time
66016,Low,Own,Urban,15,Apartment,0,3,42,Full-time
1256492,High,Rent,Urban,35,Apartment,4,4,55,Part-time
231465,High,Rent,Suburban,6,Apartment,4,6,31,Full-time
985324,High,Own,Rural,27,Single-family home,3,6,25,Part-time
70906,Medium,Own,Suburban,23,Apartment,1,5,44,Full-time
319159,High,Rent,Urban,12,Single-family home,1,5,19,Full-time
2879960,High,Rent,Urban,13,Apartment,2,7,34,Part-time
73646,Medium,Own,Urban,42,Single-family home,4,3,54,Full-time
59294,Low,Rent,Suburban,30,Apartment,4,4,31,Part-time
44707,Low,Rent,Suburban,7,Single-family home,1,6,42,Self-employed
73498,Medium,Own,Rural,0,Apartment,4,1,47,Full-time
67232,Low,Rent,Suburban,39,Apartment,1,1,46,Full-time
73842,Medium,Own,Urban,50,Apartment,2,6,37,Part-time
3628524,High,Rent,Suburban,16,Apartment,3,6,38,Part-time
193609,High,Rent,Suburban,40,Apartment,3,6,70,Full-time
61075,Low,Rent,Suburban,12,Single-family home,2,5,39,Full-time
67028,Low,Own,Rural,46,Apartment,4,4,52,Part-time
69912,Low,Own,Urban,26,Single-family home,0,6,54,Full-time
66718,Low,Own,Urban,12,Townhouse,4,7,33,Part-time
70250,Medium,Rent,Urban,39,Apartment,1,5,67,Full-time
323040,High,Rent,Urban,26,Single-family home,5,4,66,Full-time
1191341,High,Rent,Urban,31,Townhouse,0,6,60,Part-time
85690,Medium,Rent,Rural,11,Single-family home,2,7,34,Full-time
69200,Low,Own,Rural,42,Townhouse,3,1,33,Full-time
2074060,High,Rent,Suburban,12,Single-family home,3,6,19,Full-time
282633,High,Rent,Urban,15,Apartment,4,3,21,Full-time
73332,Medium,Own,Urban,33,Single-family home,3,2,38,Full-time
73052,Medium,Rent,Urban,5,Apartment,4,3,56,Full-time
1804765,High,Own,Urban,47,Single-family home,1,4,51,Full-time
5177851,High,Own,Urban,17,Single-family home,1,5,47,Self-employed
2320130,High,Own,Suburban,16,Townhouse,2,5,23,Part-time
4872748,High,Rent,Urban,46,Single-family home,5,1,34,Self-employed
66624,Low,Rent,Urban,38,Apartment,1,6,56,Full-time
69530,Low,Own,Urban,13,Single-family home,4,1,42,Part-time
65702,Low,Rent,Rural,6,Single-family home,3,3,22,Full-time
1298914,High,Own,Suburban,5,Apartment,1,6,22,Full-time
73216,Medium,Own,Rural,11,Single-family home,1,7,37,Full-time
73766,Medium,Own,Suburban,33,Single-family home,4,3,33,Part-time
73714,Medium,Own,Urban,0,Townhouse,1,7,68,Full-time
69954,Low,Rent,Rural,49,Single-family home,3,2,58,Full-time
72168,Medium,Own,Urban,28,Apartment,5,4,54,Full-time
74812,Medium,Own,Urban,27,Townhouse,3,3,57,Full-time
652099,High,Own,Urban,4,Single-family home,5,3,26,Full-time
1883778,High,Own,Suburban,20,Single-family home,3,1,22,Full-time
66324,Low,Rent,Rural,38,Apartment,3,6,59,Part-time
72198,Medium,Own,Urban,46,Apartment,0,4,19,Part-time
143006,Medium,Own,Urban,37,Townhouse,3,1,26,Full-time
73802,Medium,Rent,Suburban,33,Apartment,0,7,60,Full-time
74290,Medium,Own,Urban,20,Apartment,3,7,53,Full-time
68088,Low,Rent,Suburban,23,Apartment,3,2,39,Full-time
73438,Medium,Own,Urban,48,Apartment,4,3,39,Part-time
68824,Low,Own,Urban,12,Single-family home,5,6,39,Full-time
69836,Low,Own,Urban,44,Single-family home,3,3,51,Self-employed
70996,Medium,Own,Urban,45,Single-family home,1,3,46,Full-time
653868,High,Own,Suburban,22,Single-family home,3,5,55,Part-time
256223,High,Own,Rural,31,Townhouse,2,7,63,Self-employed
69912,Low,Own,Urban,7,Apartment,4,4,50,Self-employed
74716,Medium,Own,Suburban,46,Apartment,4,1,35,Full-time
197903,High,Rent,Suburban,10,Single-family home,3,1,24,Full-time
74206,Medium,Own,Urban,12,Single-family home,2,7,18,Part-time
71564,Medium,Own,Urban,19,Single-family home,5,1,50,Full-time
73556,Medium,Rent,Urban,0,Apartment,3,2,18,Part-time
41111,Low,Rent,Urban,1,Townhouse,1,5,41,Part-time
64954,Low,Rent,Urban,10,Single-family home,4,2,21,Part-time
6951720,High,Own,Rural,45,Apartment,4,4,21,Full-time
206465,High,Own,Urban,29,Apartment,5,1,35,Part-time
74598,Medium,Own,Urban,4,Townhouse,2,1,44,Full-time
72114,Medium,Own,Urban,6,Single-family home,0,1,60,Part-time
315114,High,Rent,Urban,23,Single-family home,5,3,49,Full-time
301868,High,Rent,Urban,30,Single-family home,2,7,50,Part-time
65224,Low,Own,Urban,47,Apartment,1,7,45,Self-employed
982200,High,Rent,Urban,29,Single-family home,2,3,59,Part-time
69678,Low,Own,Urban,42,Townhouse,5,6,58,Part-time
67730,Low,Rent,Urban,14,Townhouse,0,1,53,Full-time
69170,Low,Rent,Urban,35,Single-family home,1,7,23,Full-time
74306,Medium,Own,Urban,9,Single-family home,1,1,33,Full-time
68718,Low,Rent,Urban,0,Apartment,0,3,51,Full-time
324050,High,Rent,Urban,6,Apartment,3,2,40,Part-time
197836,High,Own,Urban,43,Townhouse,2,5,67,Part-time
71560,Medium,Own,Urban,25,Single-family home,5,2,59,Self-employed
443878,High,Own,Urban,42,Townhouse,1,7,41,Full-time
191350,High,Own,Urban,42,Apartment,5,5,66,Self-employed
8795907,High,Own,Suburban,48,Apartment,2,7,30,Full-time
69506,Low,Own,Urban,29,Townhouse,0,3,35,Part-time
68456,Low,Own,Urban,0,Apartment,4,6,30,Self-employed
65060,Low,Rent,Urban,14,Apartment,0,6,66,Part-time
5203657,High,Own,Rural,19,Townhouse,2,1,54,Full-time
150119,High,Rent,Rural,21,Single-family home,1,7,60,Part-time
328368,High,Rent,Urban,24,Apartment,2,1,56,Self-employed
71762,Medium,Rent,Urban,49,Townhouse,4,1,59,Self-employed
75442,Medium,Own,Urban,35,Apartment,1,7,34,Full-time
